,Name,Price,Cuisine,Award,City,Country,Price Level,City Population,,PERCANTAGE OF AWARDS,,,PERCENTAGE OF PRICE LEVEL,
1914,Cancook,€,Creative,1,Saragossa,Spain,4,,,,,,,
1915,El Boh√≠o,€,Modern Cuisine,1,Illescas,Spain,4,1727,,,,,,
1916,Nintai,€,Japanese,1,Marbella,Spain,4,134623,,,,,,
1917,Ayalga,€,Modern Cuisine,1,Ribadesella,Spain,3,6245,,,,,,
1918,Fogony,€,Modern Cuisine,1,Sort,Spain,3,2164,,,,,,
1919,Baluarte,€,Modern Cuisine,1,Soria,Spain,3,39528,,,,,,
1920,Maruja Lim√≥n,€,Creative,1,Vigo,Spain,3,2482,,,,,,
1921,Le Monument,€,Modern Cuisine,1,Porto,Portugal,4,249633,,,,,,
1922,Vila Foz,€,Contemporary,1,Porto,Portugal,4,249633,,,,,,
1923,EPUR,€,Creative,1,Lisbon,Portugal,4,4234,,,,,,
1924,Silabario,€,Modern Cuisine,1,Vigo,Spain,3,2482,,,,,,
1925,G Pousada,€,Regional Cuisine,1,Bragan√ßa,Portugal,4,57163,,,,,,
1926,Garena,€,Contemporary,1,Dima,Spain,3,,,,,,,
1927,Ca l'Enric,€,Creative,1,La Vall de Bianya,Spain,4,,,,,,,
1928,Cal Parad√≠s,€,Creative,1,Vall d'Alba,Spain,3,,,,,,,
1929,ARREA!,€,Regional Cuisine,1,Santa Cruz de Campezo,Spain,3,,,,,,,
1930,Vistas Rui Silvestre,€,Creative,1,Vila Nova de Cacela,Portugal,4,,,,,,,
1931,Lienzo,€,Mediterranean Cuisine,1,Valencia,Spain,3,148456,,,,,,
1932,El Molino de Alcuneza,€,Modern Cuisine,1,Sig√ºenza,Spain,3,4818,,,,,,
1933,Quatre Molins,€,Creative,1,Cornudella de Montsant,Spain,4,,,,,,,
1934,Chir√≥n,€,Modern Cuisine,1,Valdemoro,Spain,3,62750,,,,,,
1935,El Doncel,€,Modern Cuisine,1,Sig√ºenza,Spain,3,4818,,,,,,
1936,Eneko Lisboa,€,Basque,1,Lisbon,Portugal,4,4234,,,,,,
1937,La Prensa,€,Contemporary,1,Saragossa,Spain,3,,,,,,,
1938,El Lago,€,Contemporary,1,Marbella,Spain,4,134623,,,,,,
1939,Trigo,€,Modern Cuisine,1,Valladolid,Spain,3,48973,,,,,,
1940,Auga,€,Traditional Cuisine,1,Gij√≥n,Spain,3,277554,,,,,,
1941,Ricardo Sanz Wellington,€,Japanese,1,Madrid,Spain,4,85090,,,,,,
1942,Ikaro,€,Creative,1,Logrono,Spain,3,,,,,,,
1943,Corral de la Morer√≠a Gastron√≥mico,€,Modern Cuisine,1,Madrid,Spain,3,85090,,,,,,
1944,Bon Bon,€,Modern Cuisine,1,Lagoa,Portugal,4,14442,,,,,,
1945,La Finca,€,Contemporary,1,Loja,Spain,4,274112,,,,,,
1946,A Ver Tavira,€,Modern Cuisine,1,Tavira,Portugal,4,15133,,,,,,
1947,Yugo,€,Japanese,1,Madrid,Spain,4,85090,,,,,,
1948,100 Maneiras,€,Creative,1,Lisbon,Portugal,4,4234,,,,,,
1949,Clos Madrid,€,Modern Cuisine,1,Madrid,Spain,3,85090,,,,,,
1950,La Cuina de Can Sim√≥n,€,Contemporary,1,Tossa de Mar,Spain,3,5001,,,,,,
1951,Retama,€,Modern Cuisine,1,Torrenueva,Spain,3,2514,,,,,,
1952,El Retiro,€,Modern Cuisine,1,Llanes,Spain,3,14013,,,,,,
1953,A√ºrt,€,Modern Cuisine,1,Barcelona,Spain,4,2255,,,,,,
1954,Abama Kabuki,€,Japanese,1,Gu√≠a de Isora,Spain,4,20536,,,,,,
1955,Arrels,€,Contemporary,1,Sagunt,Spain,3,,,,,,,
1956,Kiro Sushi,€,Japanese,1,Logrono,Spain,4,,,,,,,
1957,Gofio,€,Regional Cuisine,1,Madrid,Spain,3,85090,,,,,,
1958,Eleven,€,Creative,1,Lisbon,Portugal,4,4234,,,,,,
1959,Etxeko Ibiza,€,Creative,1,Es Canar,Spain,4,,,,,,,
1960,La Tasquer√≠a,€,Modern Cuisine,1,Madrid,Spain,2,85090,,,,,,
1961,Vers√°til,€,Contemporary,1,Zarza de Granadilla,Spain,3,1744,,,,,,
1962,Sushi Kojima,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
1963,Ginza Fujiyama,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
1964,UDATSU SUSHI,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
1965,SHIGEMATSU,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
1966,Hakuun,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
1967,GINZA OKUDA,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
1968,Nanakusa,¥,Japanese,1,Tokyo,Japan,2,8336599,,,,,,
1969,CRAFTALE,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
1970,Nogizaka Shin,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
1971,Nishiazabu Sushi Shin,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
1972,Regalo,¥,Italian,1,Tokyo,Japan,3,8336599,,,,,,
1973,Okamoto,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
1974,Ristorante HONDA,¥,Italian,1,Tokyo,Japan,3,8336599,,,,,,
1975,Principio,¥,Italian,1,Tokyo,Japan,3,8336599,,,,,,
1976,TACUBO,¥,Italian,1,Tokyo,Japan,3,8336599,,,,,,
1977,Shunkeian Arakaki,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
1978,LATURE,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
1979,Kasumicho Yamagami,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
1980,Chugoku Hanten Kohakukyu (Amber Palace),¥,Chinese,1,Tokyo,Japan,3,8336599,,,,,,
1981,ShinoiS,¥,Chinese,1,Tokyo,Japan,4,8336599,,,,,,
1982,Sushidokoro Kiraku,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
1983,Tanimoto,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
1984,Nodaiwa Azabu Iikura Honten,¥,Unagi / Freshwater Eel,1,Tokyo,Japan,2,8336599,,,,,,
1985,Tenoshima,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
1986,PRUNIER,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
1987,Ginza Kousui,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
1988,Yakumo Uezu,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
1989,Chukasoba Ginza Hachigou,¥,Ramen,1,Tokyo,Japan,1,8336599,,,,,,
1990,Hato,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
1991,Sosakumenkobo NAKIRYU,¥,Ramen,1,Tokyo,Japan,1,8336599,,,,,,
1992,Nishiazabu Taku,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
1993,Azabu Wakei,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
1994,Ode,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
1995,n√¥l,¥,Contemporary,1,Tokyo,Japan,3,8336599,,,,,,
1996,Le Coq,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
1997,Seiju,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
1998,Takagakino Sushi,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
1999,Shichubo Yung,¥,Chinese,1,Tokyo,Japan,3,8336599,,,,,,
2000,Simplicit√©,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2001,Shigeyuki,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2002,Oku,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
2003,Towa,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2004,au deco,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2005,Tour D'argent Tokyo,¥,French,1,Tokyo,Japan,4,8336599,,,,,,
2006,Sushi Ichijo,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
2007,l'eÃÅlan,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2008,Edomae Sushi Hanabusa,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2009,Guchokuni,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2010,ESTERRE,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2011,Ten Yokota,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
2012,Jushu,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2013,Nihombashi Sonoji,¥,Tempura,1,Tokyo,Japan,4,8336599,,,,,,
2014,Seika Kobayashi,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2015,sio,¥,Contemporary,1,Tokyo,Japan,3,8336599,,,,,,
2016,FARO,¥,Italian,1,Tokyo,Japan,3,8336599,,,,,,
2017,L'aube,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2018,Jukuseizushi Yorozu,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2019,Yuan Yamori,¥,Soba,1,Tokyo,Japan,3,8336599,,,,,,
2020,SOBAHOUSE KONJIKI HOTOTOGISU,¥,Ramen,1,Tokyo,Japan,1,8336599,,,,,,
2021,BIRD LAND,¥,Yakitori,1,Tokyo,Japan,2,8336599,,,,,,
2022,Tamawarai,¥,Soba,1,Tokyo,Japan,2,8336599,,,,,,
2023,Torakuro,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2024,Sorahana,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2025,Sushi Ryujiro,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2026,Takumi Sushi Owana,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
2027,Le Mange-Tout,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2028,Sushi Masashi,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2029,Ren Mishina,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2030,Ippei Hanten,¥,Chinese,1,Tokyo,Japan,3,8336599,,,,,,
2031,NeÃÅMo,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2032,Oniku Karyu,¥,Beef,1,Tokyo,Japan,4,8336599,,,,,,
2033,Les Saisons,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2034,Oryori Tsuji,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2035,Chugoku Hanten Fureika,¥,Chinese,1,Tokyo,Japan,3,8336599,,,,,,
2036,Edomae Shinsaku,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
2037,BVLGARI IL RISTORANTE LUCA FANTIN,¥,Italian,1,Tokyo,Japan,4,8336599,,,,,,
2038,Ishibashi,¥,Unagi / Freshwater Eel,1,Tokyo,Japan,3,8336599,,,,,,
2039,Sushi Matsuura,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
2040,REQUINQUER,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2041,Kaiseki Tsujitome,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2042,WASA,¥,Chinese,1,Tokyo,Japan,4,8336599,,,,,,
2043,Tempura Shimomura,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
2044,Sinc√®re,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2045,Sushiya Shota,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
2046,recte,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2047,Ginza Yamanobe Edo Chuka,¥,Chinese,1,Tokyo,Japan,4,8336599,,,,,,
2048,Dominique Bouchet,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2049,Ensui,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2050,ALTER EGO,¥,Italian,1,Tokyo,Japan,3,8336599,,,,,,
2051,BOTTEGA,¥,Italian,1,Tokyo,Japan,3,8336599,,,,,,
2052,JO,¥,Beef,1,Tokyo,Japan,4,8336599,,,,,,
2053,L'AFFINAGE,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2054,Akanezaka Onuma,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2055,l'intemporel,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2056,Ginza Toyoda,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2057,Floraison,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2058,Oryori Katsushi,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2059,Sushi Murayama,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2060,Torishiki,¥,Yakitori,1,Tokyo,Japan,3,8336599,,,,,,
2061,MAKIYAKI GINZA ONODERA,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2062,Sushi Hashimoto,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2063,Akiyama,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2064,Aroma Fresca,¥,Italian,1,Tokyo,Japan,3,8336599,,,,,,
2065,Arakicho Tatsuya,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2066,Onarimon Haru,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2067,La Paix,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2068,Waketokuyama,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2069,Kaiseki Ohara,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2070,Yakitori Omino,¥,Yakitori,1,Tokyo,Japan,3,8336599,,,,,,
2071,Ginza Adachi Naoto,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2072,Shokuzen Abe,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2073,Sushi Kuwano,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2074,Tempura Miyashiro,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
2075,Tempura Motoyoshi,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
2076,L'ARGENT,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2077,Tempura Maehira,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
2078,La Clairi√®re,¥,French,1,Tokyo,Japan,4,8336599,,,,,,
2079,Ginza Kitafuku,¥,Crab Specialities,1,Tokyo,Japan,4,8336599,,,,,,
2080,Kyobashi Tempura Fukamachi,¥,Tempura,1,Tokyo,Japan,3,8336599,,,,,,
2081,Tempura Yaguchi,¥,Tempura,1,Tokyo,Japan,4,8336599,,,,,,
2082,Sharikimon Onozawa,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2083,Sushi Keita,¥,Sushi,1,Tokyo,Japan,3,8336599,,,,,,
2084,Takumi,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2085,le sputnik,¥,French,1,Tokyo,Japan,3,8336599,,,,,,
2086,Jizozushi,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2087,Akasaka Momonoki,¥,Chinese,1,Tokyo,Japan,3,8336599,,,,,,
2088,Kagurazaka Marutomi,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2089,Series,¥,Chinese,1,Tokyo,Japan,3,8336599,,,,,,
2090,Sumibikappo SHIROSAKA,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2091,LUGDUNUM Bouchon Lyonnais,¥,French,1,Tokyo,Japan,2,8336599,,,,,,
2092,Sushi Takamitsu,¥,Sushi,1,Tokyo,Japan,4,8336599,,,,,,
2093,Ishibashi,¥,Sukiyaki,1,Tokyo,Japan,3,8336599,,,,,,
2094,Nishiazabu Otake,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2095,itsuka,¥,Chinese,1,Tokyo,Japan,3,8336599,,,,,,
2096,Shimbashi Sasada,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2097,FUSHIKINO,¥,Japanese,1,Tokyo,Japan,3,8336599,,,,,,
2098,Azabujuban Fukuda,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2099,Akasaka Ogino,¥,Japanese,1,Tokyo,Japan,4,8336599,,,,,,
2100,99 Sushi Bar,$,Japanese Contemporary,1,Abu Dhabi,,3,1807000,,,,,,
2101,Talea by Antonio Guida,$,Italian,1,Abu Dhabi,,4,1807000,,,,,,
2102,Hakkasan,$,Chinese,1,Abu Dhabi,,4,1807000,,,,,,
2103,LeMontBlanc,€,Modern French,1,Crans-Montana,Switzerland,3,10218,,,,,,
2104,Eatanic Garden,_,Innovative,1,Seoul,South Korea,4,10349312,,,,,,
2105,Kojacha,_,Asian,1,Seoul,South Korea,4,10349312,,,,,,
2106,Soul,_,Contemporary,1,Seoul,South Korea,3,10349312,,,,,,
2107,L'Amant Secret,_,Contemporary,1,Seoul,South Korea,4,10349312,,,,,,
2108,Exquisine,_,Contemporary,1,Seoul,South Korea,3,10349312,,,,,,
2109,Sushi Matsumoto,_,Sushi,1,Seoul,South Korea,4,10349312,,,,,,
2110,Myomi,_,Contemporary,1,Seoul,South Korea,4,10349312,,,,,,
2111,Onjium,_,Korean,1,Seoul,South Korea,4,10349312,,,,,,
2112,Bicena,_,Korean,1,Seoul,South Korea,4,10349312,,,,,,
2113,L'Amiti√©,_,French,1,Seoul,South Korea,3,10349312,,,,,,
2114,7th Door,_,Contemporary,1,Seoul,South Korea,4,10349312,,,,,,
2115,YUN,_,Korean,1,Seoul,South Korea,3,10349312,,,,,,
2116,HANE,_,Sushi,1,Seoul,South Korea,4,10349312,,,,,,
2117,Soseoul Hannam,_,Korean,1,Seoul,South Korea,3,10349312,,,,,,
2118,Restaurant Allen,_,Contemporary,1,Seoul,South Korea,4,10349312,,,,,,
2119,Mitou,_,Japanese,1,Seoul,South Korea,4,10349312,,,,,,
2120,Muoki,_,Contemporary,1,Seoul,South Korea,3,10349312,,,,,,
2121,Pierre Gagnaire,_,French,1,Seoul,South Korea,4,10349312,,,,,,
2122,Muni,_,Japanese,1,Seoul,South Korea,4,10349312,,,,,,
2123,Zero Complex,_,Innovative,1,Seoul,South Korea,4,10349312,,,,,,
2124,Evett,_,Innovative,1,Seoul,South Korea,4,10349312,,,,,,
2125,Sushi Sanshin,¥,Sushi,1,Osaka,Japan,3,2753862,,,,,,
2126,Yakitori Torisen,¥,Yakitori,1,Osaka,Japan,3,2753862,,,,,,
2127,DODICI,¥,Italian,1,Kyoto,Japan,3,1463723,,,,,,
2128,Higashiyama Yoshihisa,¥,Japanese,1,Kyoto,Japan,4,1463723,,,,,,
2129,Ajikitcho Horieten,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2130,Kodaiji Jugyuan,¥,Japanese,1,Kyoto,Japan,4,1463723,,,,,,
2131,Fushimimachi Kakoiyama,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2132,Sanso Kyoyamato,¥,Japanese,1,Kyoto,Japan,4,1463723,,,,,,
2133,Kenya,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2134,Sushi Ohata,¥,Sushi,1,Osaka,Japan,3,2753862,,,,,,
2135,Utsubohommachi Gaku,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2136,Sui Oya,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2137,PRESQU‚Äô√éLE,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2138,a canto,¥,Italian,1,Osaka,Japan,3,2753862,,,,,,
2139,Droit,¥,French,1,Kyoto,Japan,3,1463723,,,,,,
2140,Shuhaku,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2141,Sushi Kappo Nakaichi,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2142,Mirei,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2143,Sushi Minazuki,¥,Sushi,1,Osaka,Japan,3,2753862,,,,,,
2144,Vena,¥,Italian,1,Kyoto,Japan,3,1463723,,,,,,
2145,Iwaki,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2146,Man-u,¥,Oden,1,Osaka,Japan,3,2753862,,,,,,
2147,Aji Fukushima,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2148,Kyoboshi,¥,Tempura,1,Kyoto,Japan,3,1463723,,,,,,
2149,Kamigatachuka SHINTANI,¥,Chinese,1,Osaka,Japan,3,2753862,,,,,,
2150,Oryori Yamada,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2151,Ayamuya,¥,Yakitori,1,Osaka,Japan,2,2753862,,,,,,
2152,Tozentei,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2153,Sushi Matsumoto,¥,Sushi,1,Kyoto,Japan,3,1463723,,,,,,
2154,Oryori Mashita,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2155,P greco,¥,Italian,1,Osaka,Japan,3,2753862,,,,,,
2156,MOTO√è,¥,French,1,Kyoto,Japan,3,1463723,,,,,,
2157,NAKATSUKA,¥,French,1,Kyoto,Japan,3,1463723,,,,,,
2158,Nishitemma Nakamura,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2159,LIAISON,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2160,Nishino,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2161,La Lucciola,¥,Italian,1,Osaka,Japan,3,2753862,,,,,,
2162,Yakitori Ichimatsu,¥,Yakitori,1,Osaka,Japan,2,2753862,,,,,,
2163,√ë,¥,Spanish,1,Osaka,Japan,3,2753862,,,,,,
2164,Point,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2165,Ono,¥,Japanese,1,Osaka,Japan,4,2753862,,,,,,
2166,Kitashinchi Fukutatei,¥,Steakhouse,1,Osaka,Japan,3,2753862,,,,,,
2167,Reine des pr√©s,¥,French,1,Kyoto,Japan,3,1463723,,,,,,
2168,Yuyu,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2169,Nijojo Furuta,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2170,Kappo Hassun,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2171,Kokyu,¥,Japanese,1,Kyoto,Japan,4,1463723,,,,,,
2172,Nakazen,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2173,Sushi Yuden,¥,Sushi,1,Osaka,Japan,3,2753862,,,,,,
2174,Sushi Murakami Jiro,¥,Sushi,1,Osaka,Japan,4,2753862,,,,,,
2175,Yoshiko,¥,Fugu / Pufferfish,1,Osaka,Japan,4,2753862,,,,,,
2176,Teruya,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2177,Sumibi Kappo Ishii,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2178,ID√âAL bistro,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2179,Kyo Seika,¥,Chinese,1,Kyoto,Japan,3,1463723,,,,,,
2180,Godan Miyazawa,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2181,La Baie,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2182,TEMPURA HANAGATAMI,¥,Tempura,1,Osaka,Japan,3,2753862,,,,,,
2183,Gion Nishimura,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2184,Oimatsu Hisano,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2185,Sushi Hayashi,¥,Sushi,1,Kyoto,Japan,4,1463723,,,,,,
2186,Nishijin Fujiyoshi,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2187,Gion Kajisho,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2188,Unkaku,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2189,nent,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2190,Naniwakappo NOBORU,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2191,Honke Tankuma Honten,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2192,Hiramatsu Kodaiji,¥,French,1,Kyoto,Japan,3,1463723,,,,,,
2193,Kamanza Nagashima,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2194,Chi-Fu,¥,Chinese,1,Osaka,Japan,3,2753862,,,,,,
2195,Iroha,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2196,Mokubei,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2197,HANA-Kitcho,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2198,Gion Mamma,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2199,Uozuya,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2200,Ogawa,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2201,Shimogamo Saryo,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2202,SEN,¥,Japanese,1,Kyoto,Japan,4,1463723,,,,,,
2203,Kako Okamoto,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2204,capi,¥,Innovative,1,Osaka,Japan,3,2753862,,,,,,
2205,Yunagibashi Takoyasu,¥,Fugu / Pufferfish,1,Osaka,Japan,3,2753862,,,,,,
2206,Pierre,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2207,TAKAYAMA,¥,Italian,1,Kyoto,Japan,3,1463723,,,,,,
2208,Kanamean Nishitomiya,¥,Japanese,1,Kyoto,Japan,4,1463723,,,,,,
2209,Kinobu,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2210,Bini,¥,Italian,1,Kyoto,Japan,3,1463723,,,,,,
2211,Maison Tateru Yoshino,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2212,Alarde,¥,Spanish,1,Osaka,Japan,3,2753862,,,,,,
2213,Torisaki,¥,Yakitori,1,Kyoto,Japan,2,1463723,,,,,,
2214,Kiyama,¥,Japanese,1,Kyoto,Japan,4,1463723,,,,,,
2215,Rakushin,¥,Japanese,1,Osaka,Japan,4,2753862,,,,,,
2216,Ichijoji Norihide,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2217,Gosho Iwasaki,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2218,La casa TOM Curiosa,¥,Italian,1,Osaka,Japan,3,2753862,,,,,,
2219,Terada,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2220,Oryori Horikawa,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2221,Ajikitcho Bumbuan,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2222,agnel d'or,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2223,Kaishoku Shimizu,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2224,Shoroku,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2225,Yugen,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2226,Yonemasu,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2227,Kyoryori Fujimoto,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2228,Zeshin,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2229,Sushi Hoshiyama,¥,Sushi,1,Osaka,Japan,3,2753862,,,,,,
2230,ORIGIN,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2231,cenci,¥,Italian,1,Kyoto,Japan,3,1463723,,,,,,
2232,Jiki Miyazawa,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
2233,ad hoc,¥,French,1,Osaka,Japan,3,2753862,,,,,,
2234,Masuda,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2235,Yoshino,¥,Japanese,1,Osaka,Japan,3,2753862,,,,,,
2236,Ryoriya Maekawa,¥,Japanese,1,Kyoto,Japan,3,1463723,,,,,,
